,test_nll,test_acc,seed,device,verbose,decoding_alpha,decoding_method,decoding_disk_radii_1,decoding_disk_radii_2,num_tiles,data_filter,mapping_type,axis_resolution,vector_length_scale,vector_dimensionality
39,0.2319264699071633,0.9894317077268308,42,cuda,True,None,renyi_normalize_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
40,0.2796013912796168,0.9825994578444558,42,cuda,True,None,renyi_normalize_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
41,0.24547017327039833,0.9820018606703594,42,cuda,True,None,renyi_normalize_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
42,0.2958179528895919,0.9736187150655948,42,cuda,True,None,renyi_normalize_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
43,0.3294730314271375,0.9782313182382636,42,cuda,True,None,renyi_normalize_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
44,0.30418457005424904,0.969205323244426,42,cuda,True,None,renyi_normalize_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
45,0.26854300593597347,0.9813725117680674,42,cuda,True,None,renyi_normalize_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
46,0.3014867722642327,0.9799841428436976,42,cuda,True,None,renyi_normalize_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
47,0.2848998487710953,0.9857622486719072,42,cuda,True,None,renyi_normalize_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
48,0.24553179612348225,0.991637489314248,42,cuda,True,None,renyi_normalize_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
49,0.25914361265018687,0.9876149168284386,42,cuda,True,None,renyi_normalize_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
50,0.27936307620461454,0.9812738536227824,42,cuda,True,None,renyi_normalize_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
51,0.28186909119854087,0.974545733865277,42,cuda,True,None,renyi_normalize_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
52,0.31187918636447576,0.973362132490434,42,cuda,True,None,renyi_normalize_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
53,0.3173311420868376,0.9726433674188336,42,cuda,True,None,renyi_normalize_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,0.1,32768
54,0.42565391044567497,0.9391746212422244,42,cuda,True,None,renyi,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
55,0.5422283597838647,0.9708413245949628,42,cuda,True,None,renyi,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
56,0.6105335435340277,0.9735726757342256,42,cuda,True,None,renyi,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
57,0.4052899438448325,0.97591184106514,42,cuda,True,None,renyi,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
58,0.23707506731561823,0.9890293317893932,42,cuda,True,None,renyi,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
59,0.238258032517669,0.985225269805206,42,cuda,True,None,renyi,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
60,0.4374694263246776,0.9671304850921034,42,cuda,True,None,renyi,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
61,0.24276615126286027,0.9836182254469144,42,cuda,True,None,renyi,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
62,0.25295530308446607,0.9766752499395308,42,cuda,True,None,renyi,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
63,0.4178437152982643,0.9494927555391784,42,cuda,True,None,renyi_squaring,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
64,0.373215103593088,0.9569081245739604,42,cuda,True,None,renyi_squaring,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
65,0.35861204927994245,0.9475298003770288,42,cuda,True,None,renyi_squaring,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
66,0.4053114400922874,0.9546287589949368,42,cuda,True,None,renyi_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
67,0.37943934140909025,0.9583203141895692,42,cuda,True,None,renyi_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
68,0.3468490689273315,0.9663974597560157,42,cuda,True,None,renyi_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
69,0.4749413374467849,0.9440088142911452,42,cuda,True,None,renyi_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
70,0.4176942077806874,0.9478375349139848,42,cuda,True,None,renyi_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
71,0.3986457392150818,0.9414845118403692,42,cuda,True,None,renyi_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
72,15.873214053497689,0.5609517264697551,42,cuda,True,None,renyi_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
73,0.9508682920268078,0.5524090968997262,42,cuda,True,None,renyi_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
74,15.896841458310409,0.5592886615026903,42,cuda,True,None,renyi_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
75,0.6509483093278434,0.61899843993333,42,cuda,True,None,renyi_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
76,15.862577221798484,0.5577660515160886,42,cuda,True,None,renyi_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
77,15.357493708052695,0.5698069062162375,42,cuda,True,None,renyi_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
78,15.726081750474268,0.5563660513155043,42,cuda,True,None,renyi_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
79,13.960467615734688,0.5993909094164789,42,cuda,True,None,renyi_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
80,0.749963699545972,0.6312753381888847,42,cuda,True,None,renyi_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
81,0.6278985124294135,0.7043444186137958,42,cuda,True,None,renyi_normalize,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
82,0.7339604356332279,0.854253162711047,42,cuda,True,None,renyi_normalize,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
83,0.7487667172173162,0.926647834776725,42,cuda,True,None,renyi_normalize,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
84,0.6730690259516106,0.9508542967780867,42,cuda,True,None,renyi_normalize,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
85,0.41610444254167006,0.9698215398191156,42,cuda,True,None,renyi_normalize,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
86,0.39441134228247426,0.9810981536145404,42,cuda,True,None,renyi_normalize,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
87,0.6839921400485084,0.9533328641515294,42,cuda,True,None,renyi_normalize,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
88,0.3891832979548022,0.9753440973667707,42,cuda,True,None,renyi_normalize,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
89,0.3116959411192462,0.9778484261221712,42,cuda,True,None,renyi_normalize,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
90,0.2352725845886276,0.98838446910404,42,cuda,True,None,renyi_normalize_squaring,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
91,0.27080948291553275,0.9902536312956486,42,cuda,True,None,renyi_normalize_squaring,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
92,0.3023742982749959,0.9884802270916024,42,cuda,True,None,renyi_normalize_squaring,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
93,0.15729178043994982,0.9933595144688188,42,cuda,True,None,renyi_normalize_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
94,0.1655812678005804,0.9868694047748412,42,cuda,True,None,renyi_normalize_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
95,0.17415102877987515,0.9851454436686952,42,cuda,True,None,renyi_normalize_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
96,0.22120039503740907,0.983067580384962,42,cuda,True,None,renyi_normalize_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
97,0.20216287453141563,0.9820702927751164,42,cuda,True,None,renyi_normalize_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
98,0.21732215243011185,0.9814839948341522,42,cuda,True,None,renyi_normalize_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
99,0.17419922501653637,0.9886015435862228,42,cuda,True,None,renyi_normalize_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
100,0.2057523133424626,0.986187995110554,42,cuda,True,None,renyi_normalize_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
101,0.217012780778556,0.9867069670188524,42,cuda,True,None,renyi_normalize_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
102,0.16361620541995972,0.990083290150648,42,cuda,True,None,renyi_normalize_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
103,0.17933930621606758,0.988860316399455,42,cuda,True,None,renyi_normalize_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
104,0.18907899876955583,0.9850914454949932,42,cuda,True,None,renyi_normalize_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
105,0.2354007891730019,0.974833137001586,42,cuda,True,None,renyi_normalize_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
106,0.23270033303826543,0.9811326353789024,42,cuda,True,None,renyi_normalize_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
107,0.221708145115948,0.9819266330755028,42,cuda,True,None,renyi_normalize_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,0.2,32768
108,0.611950804079239,0.7043079988113121,42,cuda,True,None,renyi,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
109,0.901169185511291,0.7337580793704357,42,cuda,True,None,renyi,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
110,1.036954729813014,0.832542309877445,42,cuda,True,None,renyi,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
111,0.6924831468869829,0.8690918795367657,42,cuda,True,None,renyi,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
112,0.48162586272920693,0.8703843595456524,42,cuda,True,None,renyi,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
113,0.4952928438111544,0.9047072839245084,42,cuda,True,None,renyi,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
114,0.8405565828407692,0.8934091839216388,42,cuda,True,None,renyi,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
115,0.4725408051134872,0.911098570896902,42,cuda,True,None,renyi,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
116,0.3859609202309624,0.929690081395661,42,cuda,True,None,renyi,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
117,0.4188733599119813,0.917094437139909,42,cuda,True,None,renyi_squaring,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
118,0.3836406045461991,0.9378663319199768,42,cuda,True,None,renyi_squaring,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
119,0.35193461636420276,0.9357939191243196,42,cuda,True,None,renyi_squaring,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
120,0.31791833297587674,0.9676184578464888,42,cuda,True,None,renyi_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
121,0.26843391295665275,0.9669090454154304,42,cuda,True,None,renyi_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
122,0.26220551532210035,0.9616262354592078,42,cuda,True,None,renyi_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
123,0.35681205707348246,0.9561340342963282,42,cuda,True,None,renyi_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
124,0.2846756163416114,0.9682604308866758,42,cuda,True,None,renyi_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
125,0.28250102710268865,0.9566430256601544,42,cuda,True,None,renyi_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
126,0.5895619588437425,0.7195434379244902,42,cuda,True,None,renyi_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
